Absorbance:209,Unnamed: 1,Absorbance:209,Unnamed: 1,Absorbance:209,Unnamed: 1
241.38299999999998,0.23,241.38299999999998,0.26,241.38299999999998,0.33
241.59900000000002,0.27,241.59900000000002,0.26,241.59900000000002,0.37
241.81400000000002,0.26,241.81400000000002,0.25,241.81400000000002,0.35
242.02900000000002,0.28,242.02900000000002,0.25,242.02900000000002,0.34
242.24400000000003,0.32,242.24400000000003,0.26,242.24400000000003,0.34
242.459,0.27,242.459,0.23,242.459,0.32
242.674,0.28,242.674,0.23,242.674,0.29
242.889,0.28,242.889,0.24,242.889,0.28
243.104,0.24,243.104,0.23,243.104,0.27
243.31900000000002,0.22,243.31900000000002,0.22,243.31900000000002,0.24
243.53400000000002,0.21,243.53400000000002,0.21,243.53400000000002,0.22
243.74900000000002,0.19,243.74900000000002,0.18,243.74900000000002,0.22
243.96400000000003,0.22,243.96400000000003,0.2,243.96400000000003,0.24
244.179,0.21,244.179,0.2,244.179,0.26
244.394,0.22,244.394,0.22,244.394,0.28
244.609,0.26,244.609,0.26,244.609,0.31
244.824,0.27,244.824,0.31,244.824,0.34
245.03900000000002,0.25,245.03900000000002,0.3,245.03900000000002,0.35
245.25400000000002,0.27,245.25400000000002,0.31,245.25400000000002,0.31
245.46900000000002,0.31,245.46900000000002,0.31,245.46900000000002,0.31
245.68400000000003,0.3,245.68400000000003,0.28,245.68400000000003,0.32
245.899,0.33,245.899,0.28,245.899,0.35
246.113,0.34,246.113,0.29,246.113,0.35
246.328,0.34,246.328,0.29,246.328,0.35
246.543,0.29,246.543,0.26,246.543,0.36
246.75799999999998,0.28,246.75799999999998,0.26,246.75799999999998,0.33
246.97299999999998,0.25,246.97299999999998,0.25,246.97299999999998,0.31
247.188,0.25,247.188,0.22,247.188,0.3
247.40200000000002,0.23,247.40200000000002,0.21,247.40200000000002,0.33
247.61700000000002,0.27,247.61700000000002,0.22,247.61700000000002,0.33
247.832,0.26,247.832,0.23,247.832,0.35
248.047,0.24,248.047,0.22,248.047,0.3
248.262,0.22,248.262,0.22,248.262,0.33
248.476,0.22,248.476,0.21,248.476,0.34
248.69099999999997,0.2,248.69099999999997,0.21,248.69099999999997,0.35
248.90599999999998,0.2,248.90599999999998,0.21,248.90599999999998,0.32
249.12099999999998,0.25,249.12099999999998,0.25,249.12099999999998,0.41
249.335,0.3,249.335,0.29,249.335,0.44
249.55,0.31,249.55,0.3,249.55,0.41
249.765,0.36,249.765,0.32,249.765,0.43
249.979,0.42,249.979,0.33,249.979,0.46
250.19400000000002,0.43,250.19400000000002,0.31,250.19400000000002,0.46
250.40900000000002,0.43,250.40900000000002,0.33,250.40900000000002,0.46
250.623,0.48,250.623,0.37,250.623,0.49
250.838,0.51,250.838,0.43,250.838,0.55
251.053,0.52,251.053,0.46,251.053,0.58
251.267,0.55,251.267,0.51,251.267,0.59
251.482,0.59,251.482,0.54,251.482,0.62
251.697,0.65,251.697,0.61,251.697,0.66
251.91099999999997,0.69,251.91099999999997,0.64,251.91099999999997,0.68
252.12599999999998,0.79,252.12599999999998,0.71,252.12599999999998,0.74
252.34,0.85,252.34,0.77,252.34,0.81
252.555,0.92,252.555,0.83,252.555,0.88
252.769,0.96,252.769,0.9,252.769,0.94
252.984,1.02,252.984,0.96,252.984,1.0
253.19799999999998,1.04,253.19799999999998,0.99,253.19799999999998,1.07
253.41299999999998,1.9,253.41299999999998,1.5,253.41299999999998,1.12
253.627,1.15,253.627,1.13,253.627,1.2
253.842,1.24,253.842,1.16,253.842,1.28
254.05599999999998,1.28,254.05599999999998,1.23,254.05599999999998,1.34
254.271,1.35,254.271,1.33,254.271,1.41
254.485,1.41,254.485,1.38,254.485,1.44
254.7,1.48,254.7,1.41,254.7,1.44
254.91400000000002,1.45,254.91400000000002,1.41,254.91400000000002,1.44
255.12900000000002,1.49,255.12900000000002,1.42,255.12900000000002,1.46
255.343,1.52,255.343,1.44,255.343,1.49
255.55700000000002,1.51,255.55700000000002,1.43,255.55700000000002,1.52
255.77200000000002,1.52,255.77200000000002,1.46,255.77200000000002,1.57
255.986,1.55,255.986,1.49,255.986,1.6
256.20099999999996,1.58,256.20099999999996,1.54,256.20099999999996,1.64
256.415,1.6,256.415,1.54,256.415,1.66
256.629,1.63,256.629,1.58,256.629,1.69
256.844,1.64,256.844,1.6,256.844,1.7
257.058,1.68,257.058,1.64,257.058,1.74
257.272,1.68,257.272,1.63,257.272,1.74
257.486,1.7,257.486,1.64,257.486,1.73
257.70099999999996,1.72,257.70099999999996,1.66,257.70099999999996,1.74
257.915,1.74,257.915,1.69,257.915,1.76
258.129,1.74,258.129,1.69,258.129,1.73
258.344,1.77,258.344,1.7,258.344,1.76
258.558,1.78,258.558,1.72,258.558,1.79
258.772,1.83,258.772,1.76,258.772,1.85
258.986,1.84,258.986,1.77,258.986,1.86
259.2,1.85,259.2,1.79,259.2,1.9
259.415,1.86,259.415,1.83,259.415,1.92
259.629,1.87,259.629,1.86,259.629,1.95
259.843,1.88,259.843,1.87,259.843,1.95
260.057,1.88,260.057,1.88,260.057,1.92
260.27099999999996,1.89,260.27099999999996,1.87,260.27099999999996,1.93
260.485,1.93,260.485,1.88,260.485,1.94
260.7,1.94,260.7,1.88,260.7,1.94
260.914,1.95,260.914,1.87,260.914,1.95
261.128,1.97,261.128,1.89,261.128,2.0
261.342,1.97,261.342,1.91,261.342,1.99
261.556,1.95,261.556,1.88,261.556,1.97
261.77,1.94,261.77,1.88,261.77,1.98
261.98400000000004,1.95,261.98400000000004,1.9,261.98400000000004,1.98
262.198,1.99,262.198,1.91,262.198,2.01
262.41200000000003,1.99,262.41200000000003,1.93,262.41200000000003,2.04
262.626,2.02,262.626,1.97,262.626,2.07
262.84,2.04,262.84,1.95,262.84,2.04
263.05400000000003,2.05,263.05400000000003,1.94,263.05400000000003,2.03
263.268,2.02,263.268,1.94,263.268,2.0
263.482,2.05,263.482,1.94,263.482,2.0
263.69599999999997,2.05,263.69599999999997,1.96,263.69599999999997,1.99
263.91,2.09,263.91,2.0,263.91,2.01
264.124,2.03,264.124,2.0,264.124,2.02
264.33799999999997,2.02,264.33799999999997,1.98,264.33799999999997,1.99
264.552,2.01,264.552,1.97,264.552,2.01
264.76599999999996,2.02,264.76599999999996,2.0,264.76599999999996,2.04
264.98,2.0,264.98,1.97,264.98,2.03
265.194,2.05,265.194,2.0,265.194,2.05
265.408,2.06,265.408,2.03,265.408,2.06
265.622,2.01,265.622,2.06,265.622,2.07
265.835,2.08,265.835,2.03,265.835,2.06
266.04900000000004,2.08,266.04900000000004,2.03,266.04900000000004,2.06
266.263,2.07,266.263,2.03,266.263,2.06
266.47700000000003,2.07,266.47700000000003,2.01,266.47700000000003,2.08
266.691,2.04,266.691,2.01,266.691,2.07
266.905,2.02,266.905,2.02,266.905,2.07
267.118,2.03,267.118,2.04,267.118,2.08
267.332,2.3,267.332,2.4,267.332,2.1
267.546,2.6,267.546,2.5,267.546,2.11
267.76,2.08,267.76,2.04,267.76,2.14
267.973,2.1,267.973,2.6,267.973,2.18
268.187,2.11,268.187,2.7,268.187,2.19
268.401,2.11,268.401,2.9,268.401,2.17
268.615,2.11,268.615,2.12,268.615,2.16
268.828,2.09,268.828,2.15,268.828,2.15
269.04200000000003,2.09,269.04200000000003,2.16,269.04200000000003,2.14
269.256,2.1,269.256,2.12,269.256,2.14
269.469,2.1,269.469,2.1,269.469,2.13
269.683,2.11,269.683,2.7,269.683,2.15
269.897,2.16,269.897,2.06,269.897,2.18
270.11,2.14,270.11,2.04,270.11,2.16
270.324,2.13,270.324,2.07,270.324,2.21
270.538,2.14,270.538,2.05,270.538,2.22
270.751,2.1,270.751,2.5,270.751,2.2
270.965,2.1,270.965,2.5,270.965,2.2
271.178,2.11,271.178,2.5,271.178,2.22
271.392,2.12,271.392,2.4,271.392,2.2
271.606,2.11,271.606,2.6,271.606,2.21
271.819,2.15,271.819,2.08,271.819,2.21
272.033,2.13,272.033,2.07,272.033,2.21
272.246,2.12,272.246,2.9,272.246,2.2
272.46,2.13,272.46,2.09,272.46,2.22
272.673,2.11,272.673,2.8,272.673,2.22
272.887,2.11,272.887,2.7,272.887,2.23
273.1,2.11,273.1,2.6,273.1,2.19
273.314,2.11,273.314,2.5,273.314,2.18
273.527,2.14,273.527,2.06,273.527,2.19
273.741,2.16,273.741,2.07,273.741,2.2
273.954,2.19,273.954,2.09,273.954,2.24
274.16700000000003,2.18,274.16700000000003,2.1,274.16700000000003,2.26
274.381,2.17,274.381,2.1,274.381,2.26
274.594,2.11,274.594,2.7,274.594,2.2
274.808,2.11,274.808,2.7,274.808,2.21
275.02099999999996,2.1,275.02099999999996,2.5,275.02099999999996,2.16
275.23400000000004,2.1,275.23400000000004,2.5,275.23400000000004,2.15
275.448,2.12,275.448,2.5,275.448,2.15
275.661,2.14,275.661,2.06,275.661,2.16
275.874,2.14,275.874,2.07,275.874,2.16
276.08799999999997,2.1,276.08799999999997,2.6,276.08799999999997,2.13
276.301,2.11,276.301,2.7,276.301,2.16
276.514,2.09,276.514,2.08,276.514,2.14
276.728,2.11,276.728,2.1,276.728,2.17
276.941,2.1,276.941,2.9,276.941,2.17
277.154,2.14,277.154,2.11,277.154,2.21
277.367,2.12,277.367,2.1,277.367,2.18
277.58099999999996,2.12,277.58099999999996,2.9,277.58099999999996,2.18
277.79400000000004,2.11,277.79400000000004,2.8,277.79400000000004,2.18
278.007,2.1,278.007,2.6,278.007,2.18
278.22,2.08,278.22,2.04,278.22,2.16
278.434,2.1,278.434,2.5,278.434,2.18
278.647,2.11,278.647,2.5,278.647,2.19
278.86,2.11,278.86,2.6,278.86,2.15
279.073,2.14,279.073,2.09,279.073,2.17
279.286,2.16,279.286,2.1,279.286,2.18
279.499,2.19,279.499,2.1,279.499,2.19
279.71299999999997,2.18,279.71299999999997,2.13,279.71299999999997,2.23
279.926,2.16,279.926,2.11,279.926,2.23
280.139,2.13,280.139,2.11,280.139,2.19
280.35200000000003,2.13,280.35200000000003,2.11,280.35200000000003,2.2
280.565,2.11,280.565,2.1,280.565,2.18
280.778,2.13,280.778,2.09,280.778,2.15
280.991,2.15,280.991,2.1,280.991,2.18
281.204,2.16,281.204,2.07,281.204,2.2
281.41700000000003,2.15,281.41700000000003,2.06,281.41700000000003,2.18
281.63,2.15,281.63,2.07,281.63,2.2
281.843,2.15,281.843,2.08,281.843,2.22
282.056,2.13,282.056,2.07,282.056,2.23
282.269,2.11,282.269,2.8,282.269,2.22
282.482,2.11,282.482,2.8,282.482,2.24
282.695,2.12,282.695,2.7,282.695,2.24
282.908,2.1,282.908,2.6,282.908,2.22
283.121,2.12,283.121,2.6,283.121,2.22
283.334,2.13,283.334,2.05,283.334,2.23
283.547,2.13,283.547,2.01,283.547,2.22
283.76,2.14,283.76,2.0,283.76,2.22
283.973,2.18,283.973,1.98,283.973,2.24
